Code,Copert_V_name,Technology,Mode,Road.Slope,Load,Min.Speed,Max.Speed,Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,RF,Q,PF,T
HDVD_20,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro V,EGR,,0.04,0,5,85,0.00770957,0.469885994,-1.918975787,2.497018973,0.038418737,-0.142395949,0.209473316,0,1,1,1 
HDVD_20,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro V,EGR,,0.04,0.5,5,80,-0.000535103,0.011721302,3.557302794,-3.404390893,-0.002192973,0.227640287,0.016914534,0,1,1,1 
HDVD_20,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro V,EGR,,0.04,1,5,70,0.002347808,0.611094666,-2.170661264,1.486001331,0.034399024,-0.088763115,-4.58E-14,0,1,1,1 
HDVD_20,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro V,EGR,,0.06,0,5,80,-0.000383709,0.015869761,1.935773769,-1.93500403,-0.001147705,0.128907772,5.03E-15,0,1,1,1 
HDVD_20,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro V,EGR,,0.06,0.5,5,70,-0.000399458,-0.005660361,3.42559787,-1.588090244,-0.001839949,0.187083369,0.139679359,0,1,1,1 
HDVD_20,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro V,EGR,,0.06,1,5,55,0.001959917,0.623757949,-2.082772435,0.978888269,0.033881573,-0.093562116,-2.05E-14,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.06,0,5,75,-0.005609078,0.450862515,-1.514030056,2.488347232,0.257720449,-1.202717253,3.591680783,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.06,0.5,5,75,-0.002109118,0.167054421,-0.557716412,1.043821082,0.108066161,-0.579352899,1.883097779,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.06,1,5,75,-0.001579715,0.124892781,-0.279687483,0.833336444,0.096220481,-0.56459538,2.369688834,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.04,0,5,85,-0.003318042,0.33100391,-1.483799547,1.388594269,0.125454052,-0.349953161,-0.247117371,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.04,0.5,5,85,-0.003760111,0.352732849,-1.619178967,1.693687729,0.141361454,-0.450758272,-1.07E-13,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.04,1,5,80,-0.003797503,0.310019439,1.089910791,-0.985133376,0.151573245,0.204781674,3.33416507,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.02,0,5,85,0.000191378,-0.036223543,2.237709969,-2.626482238,-0.007112608,0.667318758,0.852030928,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.02,0.5,5,85,0.000232998,-0.040358292,2.046423098,-1.940194553,-0.006238721,0.557336452,1.314495638,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,-0.02,1,5,85,0.000233773,-0.04089717,2.017643422,-1.630654711,-0.005427582,0.52360092,1.626304979,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0,0,5,85,-3.26E-05,-0.019982082,2.261013279,-2.381225953,-0.006683443,0.591021463,0.972135381,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0,0.5,5,85,9.64E-06,-0.022586051,2.185674155,-1.974661647,-0.006109571,0.546576721,1.067827815,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0,1,5,85,-3.05E-05,-0.02438273,2.700823506,-2.693603295,-0.008147541,0.738080863,0.82914534,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.02,0,5,85,-0.000467089,0.093190347,1.721403674,-2.327357923,0.00973531,0.62413674,-1.06E-09,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.02,0.5,5,85,-0.000559411,0.101111565,1.593736258,-1.96884727,0.013142566,0.564523955,-1.32E-08,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.02,1,5,85,-0.000403211,0.126005964,1.95162355,-2.289403465,0.022704933,0.631846531,3.26E-12,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.04,0,5,85,-0.001172328,0.167364694,1.669899345,-2.075640351,0.020155341,0.637941733,2.51E-08,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.04,0.5,5,80,0.000583023,0.447938166,-2.133100741,1.921059764,0.110175646,-0.386787763,-6.61E-14,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.04,1,5,75,0.001379098,0.375849359,-1.543680643,1.146903233,0.098620062,-0.3228233,0.053085454,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.06,0,5,80,-0.000545432,0.166271421,1.384979987,-1.742582525,0.03003286,0.446297011,3.02E-12,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.06,0.5,5,70,0.001806778,0.391086245,-1.547610217,1.063264943,0.102328356,-0.330940236,0.060216141,0,1,1,1 
HDVD_21,Heavy Duty Trucks_Diesel_Rigid 12 - 14 t_Euro VI,,,0.06,1,5,60,0.004541249,0.483915573,-1.901242145,1.288314864,0.13609888,-0.503338366,0.287742421,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.06,0,12,86,1.51E-05,-0.004704542,0.42100179,3.674900226,4.08E-05,0.005039577,0.055681807,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.06,0.5,12,86,0.000115101,-0.024456171,2.022333023,7.572929241,0.000260971,0.020291465,0.176957842,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.06,1,12,86,0.000106641,-0.018622998,1.435258994,3.27332594,0.000232711,0.01174388,0.124780768,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.04,0,12,86,5.79E-05,-0.0090018,0.862637821,3.300183188,7.64E-05,0.006939862,0.066058895,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.04,0.5,12,86,1.56E-05,-0.00490943,0.452692055,2.918960994,2.32E-05,0.004311426,0.048896731,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.04,1,12,86,2.99E-05,-0.008574755,0.703356196,3.702000646,3.85E-05,0.00577184,0.079413922,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.02,0,12,86,0.000587591,-0.014156508,1.143093653,9.930722979,0.000302586,0.002647508,0.176244263,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.02,0.5,12,86,0.000595346,-0.023581035,1.737975621,10.29086514,0.00035814,0.004274344,0.227967269,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,-0.02,1,12,86,0.000127685,-0.007836943,0.892193087,3.272044633,9.15E-05,0.00517983,0.075455585,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0,0,12,86,1.60E-06,0.004518874,0.947568275,6.253413164,-2.14E-05,0.009229936,0.074045995,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0,0.5,12,86,5.34E-06,0.001989001,0.361657107,5.244866742,-8.22E-06,0.003436338,0.057135422,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0,1,12,86,0.000418951,0.007193495,1.785414952,6.037261971,0.000155771,0.012269776,0.11539132,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.02,0,12,86,1.43E-06,0.005100122,0.966150701,6.192905443,-2.11E-05,0.008626353,0.070506067,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.02,0.5,12,86,0.000338819,0.006003374,3.052994426,19.96672423,-2.58E-05,0.023161375,0.252536588,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.02,1,12,86,0.000109693,0.032762187,3.128963866,18.16304565,-8.31E-05,0.024925915,0.244045945,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.04,0,12,86,8.05E-05,0.010845802,1.457360058,8.055559154,-5.19E-05,0.014734194,0.066505891,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.04,0.5,12,84,0.000345632,0.024949549,2.460222557,-13.0545818,-0.000124356,0.027208275,-0.135527396,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.04,1,12,73,0.000401242,0.055568328,3.72447518,18.77619932,-0.000110719,0.024230996,0.295580043,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.06,0,12,85,0.000394436,0.019522346,2.645551643,6.799170818,-0.000139998,0.028402983,0.029460507,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.06,0.5,12,68,0.000644913,0.053026502,4.12327154,33.6809971,-0.000140975,0.025486033,0.438547195,0,1,1,1 
HDVD_22,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Conventional,,,0.06,1,12,54,-0.00166391,0.240144861,0.980520416,11.77558608,-0.000244909,0.030988747,0.047613712,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.06,0,12,86,3.89E-05,-0.008900166,0.744726348,3.342166224,0.00016364,0.016152712,0.172604625,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.06,0.5,12,86,4.95E-05,-0.016230587,2.699721307,1.75589411,0.001616998,0.037207674,0.505246315,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.06,1,12,86,3.56E-06,-0.001519835,0.988604377,-3.972519085,0.000911435,0.006403695,0.083437745,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.04,0,12,86,0.000127336,-0.017945056,1.596684896,4.203230552,0.000340495,0.024010376,0.285804692,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.04,0.5,12,86,5.62E-05,-0.012041907,1.016340638,3.093613993,0.00015002,0.015999098,0.212897672,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.04,1,12,86,7.47E-05,-0.013835101,0.979969755,2.434237509,0.000180594,0.009863302,0.251337365,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.02,0,12,86,0.000425404,-0.011507739,0.711976505,5.724217267,0.00046995,0.000224414,0.273308178,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.02,0.5,12,86,0.000383642,-0.017301866,0.923456307,4.184413997,0.000467425,-0.001583859,0.308667507,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,-0.02,1,12,86,0.000301694,-0.018163193,1.275448761,3.846717391,0.000386119,0.005301246,0.327412048,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0,0,12,86,1.78E-06,0.002973643,0.516885913,3.286494007,-2.85E-05,0.01139835,0.09384432,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0,0.5,12,86,0.000325356,-0.003212722,0.842955116,3.436619215,0.000256644,0.007489674,0.184872214,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0,1,12,86,8.05E-16,-1.43E-14,8.279150963,2.25E-11,-0.001019401,0.154373593,0.502387845,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.02,0,12,86,0.000468543,-0.005167609,1.724671126,5.75177746,0.000372165,0.016920837,0.313777763,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.02,0.5,12,86,0.000102788,0.015330021,1.569939161,-13.31808902,-0.000152913,0.042581179,-0.324991297,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.02,1,12,86,0.0054738,-0.173475138,6.446479726,17.77284253,0.002693335,-0.052808468,1.864737763,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.04,0,12,86,0.000205246,0.017901412,2.305061439,11.39327317,-0.000239986,0.057432685,0.190396309,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.04,0.5,12,85,0.005214807,0.864709254,6.716235589,10.40031447,0.003613805,0.416146887,-1.174332244,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.04,1,12,74,-0.000223794,0.254619666,7.197889294,8.427190316,0.000596199,0.097089114,1.100674551,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.06,0,12,86,0.004198963,0.055701518,2.189646803,4.433914175,0.002154521,0.04444005,0.050762298,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.06,0.5,12,70,0.008129455,1.074973018,-3.615708977,10.74321809,0.005634273,0.259576274,-1.500248752,0,1,1,1 
HDVD_23,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro I,,,0.06,1,12,56,0.022502229,1.576908902,3.800948582,-17.12570033,0.008048729,0.414955256,-1.646914088,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.06,0,12,86,-5.07E-06,0.001508611,1.630649761,-5.907010445,0.002144802,0.022023792,0.12968571,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.06,0.5,12,86,9.78E-07,-0.001088718,2.104378949,-8.414305822,0.002642733,0.022521827,0.232482375,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.06,1,12,86,8.44E-06,-0.003125889,0.988151634,-4.482376349,0.001128544,0.005178337,0.143476456,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.04,0,12,86,-1.70E-05,0.007817758,1.431791312,-4.861557431,0.001499675,0.025043157,0.052352138,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.04,0.5,12,86,-6.57E-06,0.002228103,0.982524327,-3.853142201,0.000958438,0.012109112,0.077202676,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.04,1,12,86,7.94E-05,-0.025057875,3.023914276,1.159327564,0.001173216,0.040981701,0.827214541,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.02,0,12,86,0.000227654,-0.00733093,0.322954224,2.627055797,0.000357893,-0.003253843,0.206302241,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.02,0.5,12,86,0.000711118,-0.035612379,1.544223205,5.590516316,0.001142713,-0.016573747,0.801463398,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,-0.02,1,12,86,0.000123376,-0.006626791,0.1888428,3.08676658,0.000230997,-0.008693129,0.239464251,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0,0,12,86,0.000615939,-0.01156986,1.066830476,5.096319002,0.000656584,0.004191087,0.432634626,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0,0.5,12,86,0.002164346,-0.072420416,2.475776734,9.642980479,0.001958045,-0.039213608,1.238945853,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0,1,12,86,0.001162713,-0.04488176,1.298966286,4.418215025,0.000919587,-0.025060853,0.635778929,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.02,0,12,86,0.000974843,-0.015070633,1.104847128,5.434301872,0.000769416,-0.001619544,0.461853317,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.02,0.5,12,86,9.84E-05,0.001193048,1.382055752,5.852439763,-6.69E-05,0.018502243,0.419393445,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.02,1,12,86,0.001269474,0.003074511,-0.587955023,6.204961886,0.001130588,-0.028303549,0.22111233,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.04,0,12,86,0.000794497,0.202363283,2.460989308,10.56116951,0.000829937,0.136365939,0.169543944,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.04,0.5,12,86,-0.000670986,0.329690976,8.771004319,9.831766927,0.001231145,0.165437644,1.734299396,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.04,1,12,77,-0.003631612,0.958286369,3.039601154,-7.741826781,0.003884911,0.246033718,-0.106977383,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.06,0,12,86,-0.000377585,0.099851193,3.733871939,3.124671493,0.000264113,0.058049049,0.843679435,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.06,0.5,12,74,-0.001435774,0.443041335,7.020397663,4.373510641,0.001917177,0.1591335,0.985314777,0,1,1,1 
HDVD_24,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro II,,,0.06,1,12,61,-0.002430272,0.604797209,5.783176702,0.396083792,0.002539199,0.162620345,0.563705253,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.06,0,12,86,1.53E-05,-0.005172319,0.525941283,3.342950789,3.52E-05,0.010950861,0.119304823,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.06,0.5,12,86,1.72E-05,-0.005619081,0.550580127,3.241096405,3.32E-05,0.011671152,0.136875839,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.06,1,12,86,0.000123466,-0.018996139,1.500433036,4.31696903,0.000311229,0.019511175,0.357225666,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.04,0,12,86,8.78E-05,-0.008741161,0.719467065,2.620077211,0.000150119,0.007070382,0.149172061,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.04,0.5,12,86,0.000103574,-0.015981156,1.371776334,4.337253113,0.000195555,0.016181991,0.278625858,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.04,1,12,86,0.000124362,-0.021246939,1.690527534,4.471172812,0.00022702,0.017134931,0.370046432,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.02,0,12,86,0.000425426,-0.012715549,1.120760516,5.146882623,0.00040771,0.00549449,0.27463727,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.02,0.5,12,86,0.000456168,-0.042086667,1.345272927,3.843060088,0.000154439,-0.004927207,0.394774756,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,-0.02,1,12,86,0.000699886,-0.039166697,2.058922497,5.82380978,0.000736197,-0.005168645,0.584398186,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0,0,12,86,0.000429735,-0.016964776,1.180318317,3.580237097,0.000370671,0.001846692,0.285428484,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0,0.5,12,86,0.000968832,-0.039857461,1.652497959,5.801391677,0.000748446,-0.012379133,0.522728726,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0,1,12,86,0.0012835,-0.052318187,1.877363773,6.879788697,0.000895554,-0.019120939,0.620505137,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.02,0,12,86,0.000229203,-0.003554533,-0.194112809,6.420206111,0.000290076,-0.013500971,0.208861023,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.02,0.5,12,86,0.000867103,-0.021732485,1.782026917,5.266488695,0.000568165,0.002635838,0.422653252,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.02,1,12,86,0.000582517,-0.011200031,-0.138692184,8.693017241,0.000505301,-0.020299507,0.301470854,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.04,0,12,86,0.000235069,-0.002592566,-0.198188778,4.744072643,0.000263989,-0.011388625,0.151130199,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.04,0.5,12,86,-1.80E-05,0.000315157,1.222946967,3.005555543,-6.51E-05,0.014182599,0.200280599,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.04,1,12,79,-0.000380134,0.136555158,3.161409625,3.943947132,0.000712977,0.056295423,0.380447646,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.06,0,12,86,1.76E-06,0.042344187,1.677554454,4.013927067,0.000264532,0.030070174,0.26157472,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.06,0.5,12,73,-0.000319302,0.160731027,4.937121958,8.484876457,0.00087269,0.08342431,0.671155925,0,1,1,1 
HDVD_25,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro III,,,0.06,1,12,62,-0.003662805,0.841321119,3.368794783,-6.796814598,0.003840343,0.186454058,-0.054300096,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,0,12,82,-1.14E-05,-0.004809622,0.520019855,-4.002110836,0.000423651,0.022153625,-0.214121131,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,0.5,12,80,-0.000581707,0.035743394,0.828043859,2.066095675,0.006739887,-0.026377303,0.656473316,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.06,1,12,86,2.42E-05,-0.004682599,0.208417843,4.456652632,0.000499477,0.007813637,0.369420216,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,0,12,86,1.48E-05,-0.004180173,0.330573958,2.996319903,0.00016239,0.015144413,0.189751942,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,0.5,12,86,-7.99E-05,0.002603725,0.465029837,-3.772312915,0.00056257,0.021435195,-0.202314445,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.04,1,12,86,9.31E-06,-0.014252319,1.158272146,3.28733223,0.000331161,0.06081626,0.283978048,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,0,12,86,0.000173186,-0.002566367,0.319346467,4.349450465,0.000438086,0.007243167,0.252510496,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,0.5,12,86,0.000111859,-0.004537158,0.434169278,2.836368495,0.000373022,0.010406019,0.220758225,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,-0.02,1,12,86,6.11E-06,-0.002531251,0.341831207,2.453281461,8.58E-06,0.015643474,0.145397667,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,0,12,86,2.16E-05,0.005433844,0.999299322,6.60191193,-0.000106812,0.045514214,0.28163557,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,0.5,12,86,1.23E-05,0.007407643,0.308423763,1.941400409,6.21E-05,0.018367346,0.051177753,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0,1,12,86,5.43E-06,0.003248313,0.535523417,3.619361095,-5.48E-05,0.022042632,0.180957781,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,0,12,86,1.07E-05,0.004333007,0.570126979,3.787370932,-6.06E-05,0.021296194,0.185124009,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,0.5,12,86,0.000410518,0.032319588,1.022860563,-8.59257616,0.00062438,0.052209441,-0.382213181,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.02,1,12,86,0.000663951,0.194570191,1.993291368,3.622675638,0.002002069,0.167753579,-0.298865268,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.04,0,12,86,0.001049446,0.02883367,0.843700283,-14.59559756,0.001359935,0.035455115,-0.569570481,0,1,1,1 
HDVD_26,Heavy Duty Trucks_Diesel_Rigid 14 - 20 t_Euro IV,,,0.04,0.5,12,86,0.000678245,0.17087859,1.711736439,-4.972267026,0.001530047,0.135481493,-0.491401253,0,1,1,1 
