Code,Copert_V_name,Technology,Mode,Road.Slope,Load,Min.Speed,Max.Speed,Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,RF,Q,PF,T
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0,1,12,86,-2.10E-15,-5.57E-14,3.400540205,-8.86E-11,-0.006692775,1.545736279,7.306928557,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.02,0,12,86,5.10E-06,0.000868323,0.104137427,1.940363837,-0.000197937,0.052356944,1.414844802,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.02,0.5,12,86,5.27E-07,0.004654924,0.360985647,1.391683507,-0.0004785,0.153811488,1.722415527,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.02,1,12,85,0.000175099,0.043739383,0.031229358,-2.684463009,0.00604229,0.348848086,-2.942361257,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.04,0,12,86,0.000240381,0.024232609,0.415864751,3.24449091,0.003219672,0.364725761,1.78513246,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.04,0.5,12,80,-0.000160897,0.012210574,0.159997603,-2.396948726,-0.001974028,0.192564105,-1.553582258,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.04,1,12,63,-0.000434931,0.02688149,0.194522731,-5.168119414,-0.004752648,0.371222785,-3.652489752,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.06,0,12,84,-0.00022692,0.019936585,0.043827352,-2.687874525,-0.002489867,0.258739592,-2.586086095,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.06,0.5,12,60,0.001671556,-0.015985942,-0.358543931,3.989017243,0.017877333,-0.442176153,2.842884282,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.06,1,12,47,-0.000594727,0.021086379,0.76594534,-4.42686308,-0.006182506,0.383975106,-1.220371438,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,-0.06,0,12,86,-7.44E-06,0.002886502,1.102025402,-3.421655802,0.034833188,0.382114142,0.573019276,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,-0.06,0.5,12,86,-6.33E-06,0.00248799,0.871426689,-2.755781803,0.028833418,0.334356597,0.556638014,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,-0.06,1,12,86,-4.77E-06,0.001843797,0.687386895,-2.238812688,0.022746289,0.269414745,0.642937738,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,-0.04,0,12,86,1.20E-05,-0.005528336,0.786866311,4.043707638,0.003920035,0.640796678,2.8687202,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,-0.04,1,12,86,1.38E-05,-0.00473589,0.485876475,3.429619274,0.001629084,0.361032547,3.684043149,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,-0.02,0,12,86,2.09E-05,0.004155758,0.579418309,4.757971059,0.004939162,0.525052326,2.283942961,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,-0.02,1,12,86,7.09E-06,-0.002320787,0.226764209,1.241960865,-0.000198715,0.112299798,1.528482334,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0,0,12,86,-3.17E-17,3.09E-16,1.753892839,6.72E-11,-0.00650686,1.250317157,-0.114183778,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0,1,12,86,-2.10E-15,-5.57E-14,3.400540205,-8.86E-11,-0.006692775,1.545736279,7.306928557,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.02,0,12,86,5.10E-06,0.000868323,0.104137427,1.940363837,-0.000197937,0.052356944,1.414844802,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.02,1,12,85,0.000175099,0.043739383,0.031229358,-2.684463009,0.00604229,0.348848086,-2.942361257,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.04,0,12,86,0.000240381,0.024232609,0.415864751,3.24449091,0.003219672,0.364725761,1.78513246,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.04,1,12,63,-0.000434931,0.02688149,0.194522731,-5.168119414,-0.004752648,0.371222785,-3.652489752,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.06,0,12,84,-0.00022692,0.019936585,0.043827352,-2.687874525,-0.002489867,0.258739592,-2.586086095,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.06,0.5,12,60,0.001671556,-0.015985942,-0.358543931,3.989017243,0.017877333,-0.442176153,2.842884282,0,1,1,1 
HDVD_68,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro IV,,,0.06,1,12,47,-0.000594727,0.021086379,0.76594534,-4.42686308,-0.006182506,0.383975106,-1.220371438,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.06,0,5,85,-0.001033029,0.119053192,-0.585162967,1.200597199,0.233235988,-1.378243941,3.675327072,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.06,0.5,5,85,-0.001251102,0.153072771,-0.83258884,2.026820325,0.335903311,-2.3666424,7.133084407,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.06,1,5,85,-0.000695738,0.090893105,-0.460817674,1.573470757,0.220294318,-1.693335003,6.565812554,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.04,0,5,85,-0.001335905,0.16634488,-0.654235899,1.209420797,0.269798574,-1.14521661,3.153498841,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.04,0.5,5,85,-0.001349559,0.164092507,-0.699483802,1.218225723,0.27208363,-1.25023186,3.103257707,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.04,1,5,85,-0.003039151,0.352637792,-1.548795393,1.372893327,0.541729487,-1.808135183,-4.13E-07,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.02,0,5,85,0.000127727,-0.02590294,1.506799775,-0.746080459,-0.018285594,1.775649201,3.213590055,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.02,0.5,5,85,-0.001453397,0.301117815,-1.210455668,1.85324887,0.40825546,-1.431176039,3.042597206,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,-0.02,1,5,85,-0.0028158,0.738141569,-0.582350778,-0.04054678,1.031932935,0.454419367,0.662614744,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0,0,5,85,0.002407833,0.341361903,-1.778989644,1.158253173,0.45692044,-1.623673667,-1.461344949,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0,0.5,5,85,0.000908028,0.065561301,0.774581583,0.242336621,0.102120796,0.602989377,4.03017544,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0,1,5,85,0.001035296,0.092210306,0.247639819,0.367799325,0.118166113,0.207975018,2.462566417,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.02,0,5,85,6.42E-05,0.006881657,1.513824594,-1.089423876,-0.003820606,1.698833404,1.746225509,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.02,0.5,5,85,0.000806913,0.019571905,1.532959147,-0.369674988,0.026901647,1.3161736,4.274701731,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.02,1,5,85,-0.000168394,0.011745792,1.076902545,-0.52839097,-0.010252975,1.085067603,2.010181678,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.04,0,5,85,0.000317695,0.008399147,1.112429224,-0.659056124,0.005110051,1.08779006,1.842305317,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.04,0.5,5,80,0.000249618,0.017547351,1.17575924,-0.570868568,-0.00033193,1.104944278,2.26560717,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.04,1,5,60,0.007032304,0.081443756,0.605823022,0.652943169,0.145987575,0.065314939,4.307137349,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.06,0,5,85,-3.74E-05,0.015944147,1.294928121,-0.951782383,-0.009351297,1.373594805,1.492472334,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.06,0.5,5,60,0.017831548,0.175657939,-0.402208601,1.198510456,0.370013262,-1.084569547,3.424133937,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,SCR,,0.06,1,5,45,0.003170345,0.00048727,1.034428066,0.977331172,0.035809372,0.189746532,5.691177347,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.06,0,5,80,-0.000514874,0.045509929,-0.321549998,2.324756451,0.023692784,-0.232218187,1.484638565,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.06,0.5,5,70,-0.004221137,0.31717513,-1.41263922,1.359372735,0.141006476,-0.632068943,0.545659716,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.06,1,5,80,-0.000394312,0.03652808,-0.294316533,2.778540605,0.025230819,-0.289691629,2.048012066,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.04,0,5,85,-0.002390483,0.224226804,-0.882714569,2.59929248,0.079902624,-0.332869821,1.272062683,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.04,0.5,5,80,-0.008690801,0.756575376,-2.382221232,-0.074659884,0.270932411,-0.600755429,-0.988579464,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.04,1,5,85,-0.002557797,0.230891302,-1.159319165,3.055013012,0.090298598,-0.509594956,1.636926892,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.02,0,5,85,8.89E-05,-0.021880248,1.313486678,1.870280105,-0.004382911,0.388739853,1.208899482,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.02,0.5,5,85,-0.002855384,0.439782388,-1.329839424,2.021942284,0.132653726,-0.26851129,0.500002251,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,-0.02,1,5,85,-0.005487273,0.744972001,-1.471384992,-2.952047615,0.215181472,0.07075447,-2.536114549,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0,0,5,85,0.000392377,0.025415552,-0.634310141,3.551841337,0.01125858,-0.229960383,1.216833201,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0,0.5,5,85,0.00073122,0.121259984,1.795578248,-0.635003483,0.027667095,0.626335909,2.89E-10,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0,1,5,85,0.000744298,0.145703473,2.08515198,-0.600613342,0.030282755,0.751307037,5.63E-09,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.02,0,5,85,0.010381803,0.796801041,-3.549517454,1.727893755,0.237032231,-0.871528409,-3.08E-12,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.02,0.5,5,85,0.008895981,0.432564649,-3.231522305,1.468838255,0.143059098,-0.878453912,2.56E-11,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.02,1,5,85,-0.000170167,0.094232329,3.453267905,-1.395936411,0.000397487,1.062785643,7.57E-09,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.04,0,5,85,0.014715626,0.651544467,-4.747850035,2.249420008,0.212781993,-1.25495716,4.38E-10,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.04,0.5,5,80,-0.000687382,0.056937375,2.519608736,-1.170907102,-0.005642795,0.736813779,1.57E-12,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.04,1,5,65,-0.000864538,0.069702557,2.480335773,-1.067509446,-0.005406415,0.722059874,-1.00E-10,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.06,0,5,85,0.01443371,0.581936387,-3.42294312,1.200691501,0.173559734,-0.790032606,-0.267723636,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.06,0.5,5,60,-0.001090416,0.067349324,2.551443517,-1.185508495,-0.007084472,0.724897362,-4.40E-11,0,1,1,1 
HDVD_69,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro V,EGR,,0.06,1,5,45,-0.000574462,0.007597984,1.068669786,1.714046589,-0.004780049,0.227812779,0.781966982,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.06,0,5,70,-0.004584665,0.347263031,-1.290588274,0.590006214,0.465098632,-1.572858093,-1.29E-08,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.06,0.5,5,70,-0.009541664,0.670231628,0.127191682,0.234502647,1.061470391,0.431154354,0.681431001,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.06,1,5,65,-0.009433124,0.657585883,0.155163662,0.232299988,1.095687124,0.42452773,0.630910649,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.04,0,5,85,-0.008650315,0.805795908,-0.138653404,0.171598341,0.99983727,0.448760585,0.617573816,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.04,0.5,5,85,-0.008882264,0.772905443,-0.143424007,0.23209276,1.00184155,0.470646605,0.607826889,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.04,1,5,85,-0.001701127,0.15363073,-0.775008083,2.051284552,0.200350519,-1.138148039,3.668681852,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.02,0,5,85,8.91E-05,-0.02192707,1.316377839,1.871206271,-0.014642204,1.298727702,4.033751775,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.02,0.5,5,85,-0.001940901,0.300217753,-0.9292417,1.421717127,0.302547707,-0.646981399,1.204867479,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,-0.02,1,5,85,-0.002356737,0.324682241,-0.575948125,1.181799776,0.322691248,-0.119470084,1.193416473,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0,0,5,85,0.000736245,0.1169614,1.745604698,-0.728397672,0.093400853,1.977530858,5.79E-09,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0,0.5,5,85,0.000498969,0.082832499,1.270350591,-0.458918391,0.062733157,1.468612186,1.84E-09,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0,1,5,85,0.000549855,0.106295124,1.520968351,-0.4481489,0.073999734,1.820479491,4.94E-08,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.02,0,5,85,0.000249657,0.05410238,1.531910379,-0.724816216,0.026250635,1.537330957,1.32E-08,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.02,0.5,5,85,0.014162192,0.716166001,-2.201824998,0.860881155,0.745916646,-1.842808208,-1.83E-09,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.02,1,5,85,-0.000167894,0.067121698,2.58672337,-1.06510773,-0.001334601,2.639641106,4.75E-08,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.04,0,5,85,-0.000247968,0.023083958,2.596599801,-1.453337135,-0.017485741,2.387658489,8.26E-12,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.04,0.5,5,80,-0.000395443,0.034816793,1.509827095,-0.704451304,-0.010624648,1.470772722,6.24E-12,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.04,1,5,65,-0.000469866,0.04287339,1.488532421,-0.652312056,-0.009476021,1.438578559,9.53E-11,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.06,0,5,85,-0.000389056,0.025452523,1.470169643,-0.771032395,-0.0128924,1.382219507,2.33E-13,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.06,0.5,5,65,-0.000601525,0.046398185,1.632547307,-0.765785469,-0.012155543,1.544543013,4.67E-11,0,1,1,1 
HDVD_70,Heavy Duty Trucks_Diesel_Articulated 20 - 28 t_Euro VI,,,0.06,1,5,50,0.004999326,0.18114064,-0.095471871,-1.513446494,0.135521203,0.262206835,-2.048278828,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.06,0,12,86,6.32E-05,-0.0078152,0.955138552,2.45602802,0.000380945,0.038103603,0.219140949,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.06,0.5,12,86,0.000111899,-0.010860534,1.15777379,2.534275731,0.000634662,0.041435035,0.315561791,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.06,1,12,86,0.000152605,-0.013358859,1.463555166,2.344898361,0.000900817,0.053221769,0.366928798,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.04,0,12,86,-7.82E-16,2.05E-13,2.64547382,1.96E-10,0.001492445,0.099304664,0.176639093,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.04,0.5,12,86,5.12E-05,-0.008454834,1.141577867,1.936099363,0.000328841,0.044490282,0.18286977,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.04,1,12,86,5.15E-05,-0.007886749,1.100882997,1.975523971,0.000345863,0.045505082,0.176072382,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.02,0,12,86,9.84E-06,0.002609498,0.356286122,2.61641947,0.000137911,0.017469684,0.088568144,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.02,0.5,12,86,1.02E-17,-4.27E-15,1.833331104,2.66E-12,0.000386088,0.084188247,-0.054904066,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,-0.02,1,12,86,7.98E-16,-3.39E-13,1.987264378,1.13E-10,0.000490408,0.096782638,-0.087779354,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0,0,12,86,0.000276918,0.2273343,2.592120633,-4.367448678,0.006291148,0.187199663,-0.79681328,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0,0.5,12,86,0.000114191,0.089370111,1.881667012,-6.372221473,0.00257424,0.120168384,-0.609348699,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0,1,12,86,0.000121607,0.085907244,1.686765229,-6.273929472,0.002479149,0.117773616,-0.61665439,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.02,0,12,86,-1.05E-05,0.012126431,0.606163947,2.344678107,0.000389867,0.022219366,0.106248009,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.02,0.5,12,86,1.82E-17,-5.23E-15,3.208479309,-1.13E-11,-0.000673152,0.147832806,-0.132876172,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.02,1,12,74,0.00013473,0.074312919,1.189381499,-5.229316053,0.001830242,0.084057852,-0.433281803,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.04,0,12,86,0.000316355,-6.74E-05,1.64117455,2.712740376,0.000694832,0.049318426,0.155362146,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.04,0.5,12,65,0.00025925,0.139514418,2.189862357,-8.782564783,0.0033652,0.143876246,-0.707503163,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.04,1,12,51,0.000734053,0.16570117,2.103294356,-4.338617407,0.003356769,0.174890931,-0.769012001,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.06,0,12,73,3.09E-05,0.003082733,0.760597422,6.402029275,-6.56E-05,0.035612524,0.179025253,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.06,0.5,12,49,0.000790422,0.167660295,2.043458786,-3.994211098,0.003411385,0.173992903,-0.790072373,0,1,1,1 
HDVD_71,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Conventional,,,0.06,1,11,36,0.001046819,0.143623329,1.362224504,3.666674814,0.002566113,0.136009554,-0.351946838,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.06,0,12,86,1.36E-05,-0.005805522,0.787869071,6.313036908,0.000174745,0.051219359,0.447820529,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.06,0.5,12,86,5.32E-05,-0.015502613,2.606756396,-1.166967593,0.001047656,0.160523935,0.108154687,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.06,1,12,86,1.54E-05,-0.005524342,2.268596215,-5.047354486,0.001660702,0.139528403,-0.167398085,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.04,0,12,86,1.45E-05,-0.005733819,0.715264908,5.169001149,8.84E-05,0.037652871,0.350215683,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.04,0.5,12,86,-0.000300301,0.030458506,2.017959498,-2.133516857,0.002777625,0.11484379,-0.02967921,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.04,1,12,86,1.14E-05,-0.004293397,0.504173446,3.510109969,6.57E-05,0.028461639,0.276874492,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.02,0,12,86,5.71E-05,0.292139588,0.911567032,-3.813405974,0.015860914,0.080425507,-0.575764267,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.02,0.5,12,86,4.00E-06,-0.001873218,0.288490475,2.194527417,-2.26E-05,0.014980289,0.133819588,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,-0.02,1,12,86,-0.000274025,0.039587402,2.437384498,0.820221133,0.002591898,0.128442171,0.189206591,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,0,0,12,86,0.000202936,0.12265544,0.521798635,-4.379470941,0.003910666,0.085042151,-0.6132386,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,0,0.5,12,86,0.000282843,0.197676404,2.163990906,-8.466306011,0.00610357,0.201747975,-0.99531482,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,0,1,12,86,0.000379414,0.234360052,2.511484615,-7.723604809,0.006868323,0.248354306,-1.135000409,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,0.02,0,12,86,0.00011728,0.077987597,0.550996607,-4.92280494,0.002237572,0.058093577,-0.41771716,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,0.02,0.5,12,86,5.74E-18,5.86E-17,2.717090204,3.72E-13,-0.000791706,0.122253819,0.142931227,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,0.02,1,12,76,0.00075898,0.190749198,2.374591397,-9.637175351,0.003328638,0.222240029,-0.99878866,0,1,1,1 
HDVD_72,Heavy Duty Trucks_Diesel_Articulated 28 - 34 t_Euro I,,,0.04,0,12,86,2.45E-05,0.004140858,0.650481209,4.280967186,-9.59E-05,0.03223725,0.177825993,0,1,1,1 
